"Name","City","State","Enrollment","Private","Region","Adm_Rate","ACT_median","ACT_Q1","ACT_Q3","Cost","Net_Tuition","Avg_Fac_Salary","PercentFemale","PercentWhite","PercentBlack","PercentHispanic","PercentAsian","FourYearComp_Males","FourYearComp_Females","Debt_median","Salary10yr_median"
"Seattle Pacific University","Seattle","WA",2861,"Private","Far West",0.9008,24,20,20,56185,21061,76824,0.6959064327,0.824000015258789,0.0286999988555908,0.0713000011444091,0.0609999990463257,0.511538461538,0.587813620072,19187,49100
"Seattle University","Seattle","WA",4674,"Private","Far West",0.7565,27,24,24,59495,26815,86274,0.6507009346,0.754700012207031,0.0494999980926513,0.0703000020980835,0.0989999961853027,0.707182320442,0.743016759777,18822,56500
"Seton Hall University","South Orange","NJ",5919,"Private","Mid East",0.7036,26,24,24,54967,23455,88263,0.5415606446,0.725500030517578,0.139899997711181,0.120900001525878,0.0580999994277954,0.619289340102,0.675519630485,19500,57200
"Seton Hill University","Greensburg","PA",1671,"Private","Mid East",0.7499,NA,NA,NA,47776,13807,67698,0.6573248408,0.906100006103515,0.0665000009536743,0.0175999999046325,0.0095999997854232,0.513333333333,0.618374558304,23250,40200
"Shaw University","Raleigh","NC",1302,"Private","South East",0.5236,NA,NA,NA,29395,14841,46098,0.5648795649,0.484900016784668,0.4325,0.0692999982833862,0.0195000004768371,0.125964010283,0.212121212121,12000,29200
"Shawnee State University","Portsmouth","OH",2762,"Public","Great Lakes",NA,NA,NA,NA,17331,6158,60948,0.5309303458,0.944899978637695,0.0317000007629394,0.0080000001192092,0.0037000000476837,0.182776801406,0.26801517067,12250,34200
"Shenandoah University","Winchester","VA",2022,"Private","South East",0.7029,24,21,21,45577,18384,71199,0.6084990958,0.803799972534179,0.119600000381469,0.0492999982833862,0.0332999992370605,0.471264367816,0.670807453416,20500,45800
"Shepherd University","Shepherdstown","WV",2817,"Public","South East",0.8946,21,19,19,16744,5353,65205,0.600388601,0.901900024414062,0.0609000015258789,0.0211999988555908,0.0137000000476837,0.392523364486,0.470054446461,15000,39700
"Shippensburg University of Pennsylvania","Shippensburg","PA",5343,"Public","Mid East",0.8762,20,17,17,26706,8869,92025,0.5271791573,0.905800018310547,0.0573999977111816,0.0246000003814697,0.0141999995708465,0.452725250278,0.542790152403,18500,45000
"Shorter University","Rome","GA",1211,"Private","South East",0.5652,21,18,18,33682,10363,44946,0.5464320626,0.669899978637695,0.269099998474121,0.0505999994277954,0.0198000001907348,0.364444444444,0.446153846154,16168,43200
"Siena College","Loudonville","NY",3135,"Private","Mid East",0.8014,NA,NA,NA,53855,14670,77805,0.5239417071,0.887099990844726,0.0519999980926513,0.0490000009536743,0.0251999998092651,0.653116531165,0.717032967033,23250,57100
"Siena Heights University","Adrian","MI",2035,"Private","Great Lakes",0.686,NA,NA,NA,37423,11079,55998,0.6367064739,0.825500030517578,0.124899997711181,0.0384999990463256,0.0117999994754791,0.280653950954,0.221789883268,14344,42000
"Simmons University","Boston","MA",1790,"Private","New England",0.6972,27,24,24,57361,22807,73116,NA,0.849400024414062,0.0596999979019165,0.0538999986648559,0.0413000011444091,NA,NA,22000,55800
"Simpson College","Indianola","IA",1377,"Private","Plains",0.8423,23,20,20,50095,14276,59562,0.552,0.949899978637695,0.0139999997615814,0.0265000009536743,0.0114999997615814,0.638095238095,0.661224489796,21500,47500
"Simpson University","Redding","CA",667,"Private","Far West",0.5,23,19,19,39946,15211,58167,0.7032374101,0.822799987792968,0.0242000007629394,0.121300001144409,0.0370000004768371,0.58273381295,0.661290322581,16500,34500
"Skidmore College","Saratoga Springs","NY",2598,"Private","Mid East",0.2693,29,27,27,69450,34195,89082,0.6302521008,0.820699996948242,0.0742999982833862,0.0844999980926513,0.0426000022888183,0.886956521739,0.837662337662,19500,49700
"Slippery Rock University of Pennsylvania","Slippery Rock","PA",7436,"Public","Mid East",0.7317,22,19,19,23912,8186,86094,0.5697211155,0.931500015258789,0.0469000005722045,0.010900000333786,0.0077999997138977,0.54085155351,0.623306233062,19500,41700
"Smith College","Northampton","MA",2496,"Private","New England",0.3095,NA,NA,NA,69563,24024,105048,NA,0.798000030517578,0.0782000017166137,0.0989000034332275,0.0482999992370605,NA,NA,19000,46200
"Soka University of America","Aliso Viejo","CA",428,"Private","Far West",0.3896,28,25,25,47368,6047,106398,0.7419354839,0.661500015258789,0.0848999977111816,0.140600004196167,0.1375,NA,NA,17000,NA
"Sonoma State University","Rohnert Park","CA",8642,"Public","Far West",0.8965,21,18,18,24914,5615,91773,0.6668721109,0.765100021362304,0.0338000011444091,0.171200008392334,0.063600001335144,0.469820554649,0.57197696737,13750,49200
"South Carolina State University","Orangeburg","SC",2415,"Public","South East",0.5324,17,15,15,29695,9866,63459,0.4902527076,0.49560001373291,0.467099990844726,0.0291000008583068,0.0099000000953674,0.254285714286,0.361930294906,19874,29800
"South Dakota School of Mines and Technology","Rapid City","SD",2177,"Public","Plains",0.8332,27,24,24,23275,9975,83547,0.2246192893,0.894199981689453,0.0102999997138977,0.0278999996185302,0.0081000000238418,0.375706214689,0.375,18500,56500
"South Dakota State University","Brookings","SD",9314,"Public","Plains",0.9243,23,20,20,22609,8550,74295,0.5559574949,0.935800018310547,0.0064999997615814,0.0183000004291534,0.0074000000953674,0.405201342282,0.494751574528,15000,44400
"South University-Columbia","Columbia","SC",675,"Private","South East",NA,NA,NA,NA,29119,13197,68346,0.7628668652,0.652200012207031,0.285599994659423,0.066100001335144,0.0174000000953674,0.111770524233,0.151375030421,12667,33400
"South University-Savannah Online","Savannah","GA",3555,"Private","South East",NA,NA,NA,NA,28180,8361,NA,0.7628668652,NA,NA,NA,NA,0.111770524233,0.151375030421,12667,33400
"South University-Tampa","Tampa","FL",541,"Private","South East",NA,NA,NA,NA,27020,11273,62577,0.7628668652,NA,NA,NA,NA,0.111770524233,0.151375030421,12667,33400
"South University-West Palm Beach","Royal Palm Beach","FL",554,"Private","South East",NA,NA,NA,NA,27783,13137,57735,0.7628668652,0.652200012207031,0.285599994659423,0.066100001335144,0.0174000000953674,0.111770524233,0.151375030421,12667,33400
"Southeast Missouri State University","Cape Girardeau","MO",8379,"Public","Plains",0.8293,23,20,20,19261,5876,63594,0.5954100052,0.869499969482422,0.103400001525878,0.0145000004768371,0.0073000001907348,0.326867119302,0.402501839588,14000,37000
"Southeastern Baptist Theological Seminary","Wake Forest","NC",520,"Private","South East",0.9014,NA,NA,NA,NA,7398,55143,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Southeastern Louisiana University","Hammond","LA",10994,"Public","South East",0.8963,22,19,19,19673,6384,61686,0.6394316163,0.721900024414062,0.246399993896484,0.0259999990463256,0.0101999998092651,0.295218295218,0.34809731753,11000,37200
"Southeastern Oklahoma State University","Durant","OK",2960,"Public","South West",0.7539,21,18,18,15839,7040,61335,0.5771626298,0.788399963378906,0.0471999979019165,0.0444000005722045,0.0056000000238418,0.356164383562,0.325,10250,35800
