"app_ID","dept","sex","admit","gpa"
16594,"F","M","N",3.70800140168866
16595,"F","M","N",3.56766726906791
16596,"F","M","N",3.71131916297762
16597,"F","M","N",3.55798591959246
16598,"F","F","Y",3.67753121104156
16599,"F","M","N",3.78695716150051
16600,"F","M","N",3.81617645192554
16601,"F","M","N",3.67692792622003
16602,"F","F","N",3.62147679010594
16603,"F","M","N",3.74385436687207
16604,"F","F","N",3.62418107240842
16605,"E","F","N",3.56486104893079
16606,"E","M","Y",3.75442839390278
16607,"F","F","Y",3.77285807992163
16608,"B","M","Y",3.89937903207035
16609,"F","M","N",3.78781179507732
16610,"F","M","N",3.68609303703086
16611,"C","F","N",3.28484097009605
16612,"F","F","N",3.75262887397894
16613,"F","F","N",3.74372925616585
16614,"F","F","N",3.67734024405633
16615,"B","M","Y",3.46573292993687
16616,"F","M","N",3.91831749118951
16617,"F","F","N",3.69761764579369
16618,"E","F","N",3.55421492171735
16619,"F","M","N",3.74775067814875
16620,"E","M","N",3.42359031148116
16621,"E","F","N",3.64966359940766
16622,"B","M","Y",3.39510655910564
16623,"F","F","N",3.72120604076969
16624,"F","M","N",3.81443635952865
16625,"F","F","N",3.6256228118171
16626,"F","F","N",3.71936504558335
16627,"A","M","Y",3.56959069340385
16628,"C","M","Y",3.48676345767087
16629,"F","F","N",3.6616648503509
16630,"D","M","Y",3.54564638687271
16631,"F","M","N",3.7165538731248
16632,"D","M","Y",3.41096798336534
16633,"D","M","N",3.48809534646832
16634,"D","M","N",3.4265866101807
16635,"F","F","N",3.71453306043141
16636,"D","M","N",3.24196280246396
16637,"E","F","N",3.33170754530948
16638,"B","M","Y",3.77962413663624
16639,"F","M","N",3.72021694427857
16640,"F","M","N",3.74986388803084
16641,"F","M","N",3.67580763439962
16642,"C","M","Y",3.80716177755944
16643,"F","M","N",3.87255817893427
16644,"E","F","Y",3.60984042378356
16645,"C","F","N",3.36832616802847
16646,"F","M","Y",4
16647,"F","M","N",3.61395382315334
16648,"A","M","Y",3.12008572411142
16649,"B","M","N",2.84981754127543
16650,"F","M","N",3.70953681873101
16651,"F","F","N",3.69826293788725
16652,"E","M","Y",3.71665054934477
16653,"C","M","N",3.04396266680733
16654,"E","M","N",3.57822955371419
16655,"E","F","N",3.67030523518117
16656,"E","M","Y",3.73024281247914
16657,"F","F","N",3.77201501276762
16658,"F","F","N",3.66942913718316
16659,"E","F","Y",3.66326572391123
16660,"C","F","Y",4
16661,"F","F","N",3.73770327466217
16662,"C","F","Y",3.77117220473717
16663,"F","F","N",3.71075429605863
16664,"D","M","N",3.35251066847789
16665,"C","M","Y",3.58737090076858
16666,"F","F","N",3.79651722105435
16667,"D","M","N",3.25954170567386
16668,"F","M","N",3.75999355523415
16669,"F","M","N",3.7343326489717
16670,"D","M","N",3.17556699627807
16671,"E","M","N",3.5010654659601
16672,"F","M","N",3.65761514220043
16673,"F","M","Y",3.81244032612377
16674,"D","M","Y",3.64111057766904
16675,"D","F","Y",3.47965655782532
16676,"F","M","N",3.82046468524638
16677,"D","M","Y",3.39013771736726
16678,"F","F","N",3.74288882685176
16679,"E","F","N",3.44823520262942
16680,"C","F","N",2.97221574273453
16681,"E","F","Y",3.79454080414911
16682,"E","F","N",3.49577997106063
16683,"D","F","Y",3.48804861321279
16684,"D","M","N",3.10988085565219
16685,"E","M","Y",3.6904605623928
16686,"F","F","N",3.73345926033683
16687,"F","F","N",3.71987848743683
16688,"F","F","N",3.73474583330353
16689,"C","F","Y",3.89783528111098
16690,"F","M","N",3.62963303649161
16691,"F","F","N",3.58716014873678
16692,"A","M","N",3.22717848657949
16693,"D","M","N",3.31159759648731
16694,"F","F","N",3.67425319726882
16695,"F","M","N",3.6927990125402
16696,"E","F","Y",3.70515992793051
16697,"F","M","N",3.61788188250928
16698,"E","M","N",3.45816422264336
16699,"C","F","N",3.35308016341594
16700,"E","F","N",3.52941203128119
16701,"F","M","N",3.83359576174704
16702,"A","M","Y",3.48846351680241
16703,"F","M","N",3.75400643360628
16704,"F","F","N",3.67772312104879
16705,"F","M","N",3.77279265145687
16706,"F","F","N",3.46702260245696
16707,"D","F","N",3.35117341323478
16708,"A","M","Y",3.40573900270777
16709,"F","M","N",3.68434492700257
16710,"E","M","N",3.4917905855735
16711,"F","F","N",3.62197509635624
16712,"E","F","Y",3.76044257215697
16713,"B","M","N",3.4718261149434
16714,"D","F","N",3.07143673816483
16715,"C","M","N",3.32000005166414
16716,"C","M","N",3.21923142792329
16717,"F","F","N",3.72810535796058
16718,"D","F","N",3.13564143866169
16719,"F","F","N",3.70133320980228
16720,"C","M","N",3.64609541155987
16721,"C","F","N",3.33615393043005
16722,"C","F","N",3.3312635020802
16723,"F","F","N",3.6684141349794
16724,"F","M","N",3.78677003230577
16725,"E","F","Y",3.5563504844639
16726,"F","M","N",3.67243277786197
16727,"C","M","N",3.38434207199341
16728,"E","M","Y",3.8678223057679
16729,"A","M","N",3.32041015658536
16730,"F","M","N",3.69949114647641
16731,"F","F","N",3.65349210904488
16732,"F","M","N",3.78207649498648
16733,"B","M","Y",3.62963462651171
16734,"C","F","N",3.39327003880851
16735,"F","F","N",3.5050206157343
16736,"E","F","N",3.38174258713716
16737,"C","F","N",3.32884362636384
16738,"F","M","N",3.75893416269486
16739,"F","M","N",3.67188673971069
16740,"F","F","N",3.69598112562261
16741,"E","F","N",3.32706754108387
16742,"C","F","N",3.3660467138205
16743,"A","M","N",3.28955129393447
16744,"F","M","N",3.67049789212928
16745,"F","F","N",3.83288517378756
16746,"F","M","Y",3.821987354812
16747,"F","M","N",3.67134364458556
16748,"F","F","N",3.80844218999269
16749,"F","M","N",3.69132381988684
16750,"F","M","N",3.64224203941243
16751,"F","M","N",3.59877777742762
16752,"F","M","N",3.84894663652768
16753,"F","M","N",3.63433591715357
16754,"D","M","Y",3.6773407098718
16755,"E","F","N",3.55005597237948
16756,"D","M","N",3.32500829966869
16757,"F","F","N",3.81647195695386
16758,"B","M","N",3.41268588746053
16759,"C","M","N",3.62804051444334
16760,"C","M","Y",3.66688924821941
16761,"F","F","N",3.72825003445621
16762,"F","M","N",3.70675453510796
16763,"E","F","N",3.44698513836023
16764,"F","F","N",3.69324003257719
16765,"E","F","N",3.62698858175968
16766,"C","F","Y",3.68237002798187
16767,"B","M","Y",3.26720391230912
16768,"F","M","N",3.656070805597
16769,"F","M","N",3.73305907924244
16770,"F","F","N",3.78643485284644
16771,"F","M","N",3.66042652840468
16772,"F","F","N",3.80963662567553
16773,"E","M","Y",3.82879932595974
16774,"F","F","N",3.83179510269164
16775,"F","F","N",3.72856683416438
16776,"C","M","Y",3.26879201992399
16777,"C","F","N",3.71684242945509
16778,"F","F","N",3.74324445551044
16779,"A","M","Y",3.62694625963309
16780,"F","M","N",3.8127179992703
16781,"C","F","N",3.18593465659802
16782,"E","F","Y",3.78890997767732
16783,"F","F","N",3.66009341736505
16784,"D","F","N",3.37315628522521
16785,"E","M","N",3.36768930065794
16786,"C","F","N",3.25647417087672
16787,"C","F","N",3.54722246578107
16788,"F","M","N",3.6848050041852
16789,"F","M","N",3.64396066079391
16790,"F","M","N",3.65313430691417
16791,"F","M","N",3.66404691705982
16792,"F","M","N",3.65357528467427
16793,"F","F","N",3.68324669399496
16794,"F","F","N",3.7742121078809
16795,"E","F","Y",3.74028629527609
16796,"F","F","Y",3.67198912733062
16797,"A","M","Y",3.30785126146178
16798,"E","F","N",3.32083959968034
16799,"E","M","Y",3.78294284214963
16800,"A","M","Y",3.33903507787428
16801,"E","M","Y",3.85375833542206
16802,"F","F","N",3.54500865984672
16803,"F","M","N",3.66313992157231
16804,"C","F","N",3.36820749068849
16805,"F","M","N",3.57745760249155
16806,"F","M","N",3.58749062031952
16807,"F","F","Y",3.79331675965348
16808,"D","F","N",3.25961138408757
16809,"E","F","Y",3.77293560133886
16810,"F","F","N",3.73898890251669
16811,"D","M","N",3.18679313336212
16812,"F","F","N",3.61971817890235
16813,"F","F","N",3.68520084629029
16814,"F","M","N",3.70648012209083
16815,"F","F","N",3.72562805407834
16816,"A","M","Y",3.40081064756671
16817,"C","F","N",3.10461563064311
16818,"F","M","N",3.67070086495559
16819,"C","F","Y",3.409628532502
16820,"E","F","N",3.55929514493364
16821,"F","M","N",3.77012702404895
16822,"F","M","N",3.5493318793222
16823,"F","M","N",3.63723211586639
16824,"E","F","Y",3.75717483931845
16825,"A","M","N",2.829798695469
16826,"F","M","N",3.74614384090627
16827,"F","F","N",3.70574350043839
16828,"A","M","N",3.48769106436393
16829,"F","F","Y",3.89117884063337
16830,"F","F","N",3.6738497402589
16831,"F","M","N",3.72833021196803
16832,"F","F","N",3.62229641691116
16833,"F","M","Y",3.85177496384138
16834,"C","M","Y",3.54284322927218
16835,"F","M","N",3.68665667400886
16836,"F","F","N",3.70005560931592
16837,"D","F","N",3.37315455414977
16838,"F","M","N",3.567900072689
16839,"F","F","N",3.65604360032118
16840,"A","M","Y",3.41630460321426
16841,"D","M","N",2.99344400887048
16842,"D","M","N",3.09413828345747
16843,"F","M","N",3.63418780457569
16844,"D","M","N",3.44082575004694
16845,"F","F","N",3.71043495461137
16846,"B","M","N",3.37174970898369
16847,"C","F","Y",3.86759700768824
16848,"F","M","N",3.82073585525823
16849,"A","M","Y",3.36900310994645
16850,"F","M","Y",3.92833979221274
16851,"C","F","N",3.34670640976611
16852,"F","M","N",3.65619646834193
16853,"C","M","N",3.48036175092389
16854,"F","M","Y",3.85379316545098
16855,"C","M","N",3.00408480382295
16856,"D","F","N",3.32862364440371
16857,"F","M","N",3.769255096137
16858,"F","F","N",3.73663803281105
16859,"F","M","N",3.74657382382801
16860,"F","M","N",3.6837848444156
16861,"D","M","Y",3.74569692392126
16862,"A","M","Y",3.77909729805504
16863,"F","M","N",3.63330497475735
16864,"E","M","N",3.50370134036443
16865,"F","M","N",3.67662116964409
16866,"F","M","N",3.57567429274804
16867,"A","M","Y",4
16868,"C","F","Y",3.50701961488446
16869,"F","F","N",3.6278486692544
16870,"D","M","N",3.4296308775858
16871,"D","F","N",3.04345235026522
16872,"C","M","Y",3.99975228595414
16873,"F","M","N",3.66274641238239
16874,"D","M","N",3.52132430550845
16875,"F","F","N",3.67211080873636
16876,"C","M","N",2.95445660368469
16877,"F","F","N",3.71522278006361
16878,"C","F","N",3.37332245022362
16879,"F","F","N",3.71597642385436
16880,"F","F","N",3.64601455877882
16881,"F","M","N",3.74225110366562
16882,"A","M","N",3.52365293506707
16883,"C","M","Y",3.46998547847453
16884,"C","F","N",3.26792646702055
16885,"F","F","N",3.86482723258544
16886,"F","F","N",3.76319882729952
16887,"F","M","N",3.64008150274496
16888,"D","F","N",3.33833361008989
16889,"F","F","N",3.63365650554735
16890,"C","M","Y",3.71368294349862
16891,"E","M","N",3.56340239757579
16892,"F","F","N",3.59851069076279
16893,"E","M","Y",3.65325862968404
16894,"F","M","N",3.81279386519075
16895,"F","M","N",3.7955368606069
16896,"F","M","N",3.67605738614328
16897,"F","M","N",3.77529820028642
16898,"F","F","N",3.72363243134315
16899,"F","M","N",3.71382350883812
16900,"F","M","N",3.66893739617411
16901,"C","M","N",3.06236858564162
16902,"F","M","N",3.54638962510366
16903,"E","M","N",3.37842738886123
16904,"D","F","Y",3.55374169281245
16905,"F","M","N",3.80459387530185
16906,"F","M","N",3.75686270961091
16907,"C","F","N",3.18727413719724
16908,"F","F","N",3.78037480870283
16909,"F","M","N",3.78250323246934
16910,"A","M","Y",3.88016512624734
16911,"F","M","N",3.80537749749474
16912,"A","M","N",3.51573736005691
16913,"F","F","N",3.72186464817145
16914,"E","F","Y",3.83428822957347
16915,"C","M","N",3.47854251330279
16916,"F","M","N",3.73339284799678
16917,"F","F","N",3.51647021543898
16918,"F","F","N",3.65962963516281
16919,"E","F","N",3.51786611506031
16920,"F","M","Y",3.92944554257807
16921,"F","M","N",3.75737550537374
16922,"F","M","N",3.64318989563691
16923,"F","F","N",3.66165465189494
16924,"D","F","N",3.14873727905267
16925,"F","F","N",3.78757608250193
16926,"E","F","Y",3.86215061297766
16927,"F","M","N",3.66267367630596
16928,"F","F","N",3.71306954651485
16929,"F","M","N",3.62740455570542
16930,"F","M","N",3.70350678648258
16931,"F","M","N",3.64689539582824
16932,"F","M","N",3.74175635106048
16933,"B","M","Y",3.38043957883594
16934,"F","F","N",3.61031356954448
16935,"F","M","Y",3.89754426777574
16936,"D","F","Y",3.69028752899365
16937,"C","F","Y",3.25521910789614
16938,"D","M","Y",4
16939,"D","F","Y",3.65109108200947
16940,"F","M","N",3.69283920660659
16941,"F","F","N",3.66016477714137
16942,"D","M","Y",3.74261403900726
16943,"C","F","N",3.44910649020593
16944,"A","M","Y",3.42093620146438
16945,"C","F","Y",3.90310736501017
16946,"F","M","N",3.84047128075309
16947,"D","M","N",3.43461982275962
16948,"F","M","N",3.72989475451862
16949,"F","F","N",3.73361209269097
16950,"F","F","N",3.69679262573477
16951,"D","M","Y",3.55217015157219
16952,"F","F","N",3.71148857167031
16953,"F","F","N",3.63659492387879
16954,"D","F","N",3.31470269381592
16955,"F","M","N",3.6475231365373
16956,"A","M","Y",3.38265952549402
16957,"D","M","Y",3.63512425546007
16958,"F","F","N",3.68293916136529
16959,"F","M","N",3.68898377048721
16960,"D","M","Y",3.77969317045474
16961,"F","M","N",3.67956162876533
16962,"D","M","N",3.25625817039787
16963,"F","F","N",3.73108958219923
16964,"A","M","N",3.04475155287157
16965,"B","F","Y",3.32892455645435
16966,"F","M","N",3.69196707343701
16967,"C","M","Y",3.91667990012174
16968,"F","M","Y",3.83298721763764
16969,"F","F","N",3.65604723318268
16970,"C","F","N",3.15924454561851
16971,"F","M","N",3.59534979398972
16972,"A","M","Y",3.59235307724959
16973,"B","M","Y",3.52976951489605
16974,"C","F","N",3.41163867557616
16975,"F","M","N",3.8631566624566
16976,"F","M","N",3.7119837025976
16977,"B","M","Y",3.55826007446619
16978,"F","F","N",3.66829089411058
16979,"D","M","N",3.27732818389326
16980,"E","F","Y",3.82953173536632
16981,"E","F","N",3.61456641121722
16982,"F","F","N",3.74314694313171
16983,"C","F","Y",3.65664198120635
16984,"F","M","N",3.69589137062991
16985,"F","F","N",3.7831643627155
16986,"A","M","Y",3.51944186773319
16987,"B","M","N",3.45452301899291
16988,"F","F","N",3.7494544659838
16989,"B","M","Y",3.47450209386916
16990,"F","F","N",3.68183295097669
16991,"F","F","N",3.72931786177301
16992,"F","F","N",3.69061054664841
16993,"F","F","N",3.71711808938679
16994,"F","M","N",3.61311469584564
16995,"D","F","N",3.22199887933902
16996,"A","M","Y",3.63520511283206
16997,"E","M","Y",3.59446254542842
16998,"F","M","N",3.72839281212455
16999,"C","F","N",3.45066009714368
17000,"F","M","N",3.69670784658517
17001,"C","F","N",3.31353218709585
17002,"F","M","N",3.81017371582988
17003,"F","M","N",3.68532003735625
17004,"A","M","Y",3.35024589175771
17005,"D","M","N",3.09994941596402
17006,"E","F","N",3.29586266288181
17007,"E","F","N",3.53964723326353
17008,"E","M","N",3.30275811969482
17009,"F","M","Y",3.93654214232533
17010,"F","M","N",3.65206960102063
17011,"C","F","N",3.28108953970422
17012,"E","F","N",3.51014636359928
17013,"F","F","N",3.62753508215062
17014,"F","F","N",3.71332170203612
17015,"B","M","Y",3.6603499623591
17016,"C","F","N",3.30244071457604
17017,"B","M","Y",3.43700675822643
17018,"D","F","N",3.48134954091837
17019,"D","F","N",3.27817543569509
17020,"A","M","N",3.26359854646276
17021,"F","F","Y",3.84189701726252
17022,"E","F","Y",3.71470918930871
17023,"E","F","N",3.37949765517171
17024,"A","M","Y",3.70511051048286
17025,"F","F","N",3.76191135319679
17026,"F","M","N",3.79665257264431
17027,"E","M","Y",3.69306012174006
17028,"D","M","Y",3.86414473458811
17029,"F","M","N",3.75922645981831
17030,"B","M","N",3.2813846735032
17031,"E","F","N",3.39028535739637
17032,"D","F","N",3.48945332758218
17033,"F","M","N",3.73848802453402
17034,"D","M","N",3.19347883289425
17035,"F","F","N",3.58637535443882
17036,"B","M","Y",3.0139361947821
17037,"F","F","N",3.74260785776974
17038,"F","F","N",3.5898640508735
17039,"F","M","N",3.6995119412593
17040,"F","F","N",3.68051000567668
17041,"F","M","N",3.59490484804594
17042,"D","F","N",3.3724668039072
17043,"F","F","N",3.66211000316716
17044,"F","M","N",3.74893468168077
17045,"F","F","N",3.73074199519657
17046,"F","M","N",3.50709929095041
17047,"F","F","N",3.67684167131078
17048,"A","M","N",3.51558970287814
17049,"E","M","N",3.52129686694498
17050,"F","F","N",3.65759908674081
17051,"F","M","N",3.74353109282224
17052,"F","M","N",3.63554206063777
17053,"D","M","N",3.18772080608188
17054,"F","F","N",3.75920428093238
17055,"F","M","N",3.6938891369343
17056,"F","F","N",3.75250150388567
17057,"A","M","Y",3.36068092291566
17058,"B","M","N",3.17693474056215
17059,"F","M","N",3.7340276183132
17060,"F","F","N",3.73025253251683
17061,"D","F","N",3.10668987322864
17062,"D","M","N",3.05203978849267
17063,"A","M","N",3.32480570942959
17064,"F","F","N",3.65784610298481
17065,"C","F","Y",3.68355015312736
17066,"F","M","N",3.7016255009372
17067,"C","F","Y",3.65239007116834
17068,"C","F","N",3.45878370242911
17069,"D","M","N",3.35945800759048
17070,"D","F","N",3.35734301316246
17071,"F","F","N",3.6948743088048
17072,"A","M","N",3.46058365612865
17073,"E","F","N",3.47750655791081
17074,"C","M","N",3.35162202671715
17075,"D","F","N",3.30596392495696
17076,"D","M","N",2.99197672979903
17077,"F","M","N",3.68757390643399
17078,"F","F","N",3.73824894128016
17079,"E","F","N",3.38066888355975
17080,"A","M","Y",3.24457291289339
17081,"F","M","N",3.70252147926557
17082,"F","M","N",3.81666477707056
17083,"C","F","N",3.60167340861273
17084,"F","M","N",3.58794038370018
17085,"F","F","N",3.74054637928218
17086,"B","M","N",3.36359177360081
17087,"E","F","N",3.41408293970733
17088,"E","F","N",3.60188679407124
17089,"C","M","Y",3.2156709363887
17090,"F","M","N",3.59898277803376
17091,"F","F","N",3.61436436944598
17092,"F","M","N",3.79564201307033
17093,"F","F","N",3.74103270676319
17094,"F","F","N",3.6839207539128
17095,"C","M","Y",3.56919529706529
17096,"C","M","N",3.35742562008173
17097,"F","F","N",3.60986559622945
17098,"C","F","Y",3.5224169952599
17099,"F","M","N",3.69303590447011
17100,"F","M","N",3.71126700392201
17101,"F","F","N",3.65854460617092
17102,"A","M","Y",3.48151525431288
17103,"C","M","N",3.5968931666946
17104,"F","F","N",3.77188027925596
17105,"F","M","N",3.86229119818704
17106,"F","M","N",3.66742651913235
17107,"F","M","N",3.70200577357691
17108,"F","F","N",3.76081669604279
17109,"C","M","N",3.36130765709314
17110,"D","M","Y",3.57206078281286
17111,"F","F","N",3.70612154195704
17112,"E","F","N",3.49772520742305
17113,"E","F","Y",3.66081203549541
17114,"F","F","N",3.58855360788523
17115,"F","M","N",3.56130687979169
17116,"F","M","N",3.76693655413982
17117,"F","F","N",3.70698185698132
17118,"E","F","N",3.54775947994295
17119,"F","F","N",3.7877245868961
17120,"F","F","N",3.6254342064351
17121,"C","F","N",3.44119247365826
17122,"F","F","N",3.72598826562364
17123,"F","M","N",3.62120657412518
17124,"E","F","N",3.55974327645291
17125,"F","F","N",3.5497481610008
17126,"D","F","N",3.33293265473349
17127,"A","M","N",3.12624697094033
17128,"E","F","N",3.46643862643335
17129,"E","F","Y",3.8356442744364
17130,"F","F","N",3.6779010429436
17131,"F","F","N",3.69225682037396
17132,"A","M","Y",3.86949272243904
17133,"F","F","N",3.76459062260077
17134,"F","F","N",3.75041442475188
17135,"F","F","N",3.71975829848209
17136,"C","F","N",3.44842206519278
17137,"A","M","N",3.36225168481799
17138,"F","M","N",3.63334835830256
17139,"F","F","N",3.79594833293445
17140,"E","M","Y",3.85674412676178
17141,"C","F","N",3.17418698450833
17142,"C","F","N",3.43681637175458
17143,"D","M","N",3.17548421874922
17144,"D","F","Y",3.60672338897846
17145,"A","M","N",3.39736187830887
17146,"F","M","N",3.76760266301077
17147,"E","M","N",3.57313720895021
17148,"F","F","N",3.70767987422269
17149,"F","F","N",3.68659634259687
17150,"C","F","Y",3.85302809821518
17151,"E","M","N",3.48044127219249
17152,"A","M","Y",3.31407410887598
17153,"E","F","Y",3.74767574576812
17154,"F","F","N",3.73458574233988
17155,"C","F","Y",3.62008563071499
17156,"A","M","N",3.51066926769793
17157,"A","M","Y",3.29383996867595
17158,"E","F","N",3.51809316897572
17159,"F","M","Y",3.87814327044034
17160,"F","F","N",3.6504701310103
17161,"A","M","Y",3.23609712905015
17162,"F","M","N",3.62799631401321
17163,"C","F","N",3.65122362780774
17164,"E","M","N",3.72360613186395
17165,"F","F","N",3.65186836831207
17166,"D","M","N",3.37487507905973
17167,"E","F","N",3.51744473807048
17168,"F","F","N",3.70227239718459
17169,"A","M","Y",3.48315885964653
17170,"D","F","N",3.45825554008368
17171,"B","M","N",3.46941589233564
17172,"D","M","N",3.18500932744493
17173,"F","M","N",3.66794394004651
17174,"D","M","Y",3.72410649692072
17175,"F","F","N",3.77503923451638
17176,"F","M","N",3.63484017366779
17177,"D","F","Y",3.40432316131324
17178,"A","M","Y",3.65478044139949
17179,"F","M","N",3.72876915725324
17180,"C","M","N",3.113376134018
17181,"D","M","Y",3.84977316350902
17182,"F","F","N",3.69065000301015
17183,"E","F","N",3.42390888275039
17184,"D","M","N",3.218489253737
17185,"F","M","N",3.61142385446088
17186,"D","M","Y",3.86416470825517
17187,"D","F","Y",3.31002326336939
17188,"E","M","N",3.4711785568032
17189,"F","M","N",3.77190038103842
17190,"F","M","N",3.7495842705078
17191,"D","F","N",3.20946389137847
17192,"F","M","N",3.79281019403553
17193,"F","M","N",3.76157354512072
17194,"B","M","N",3.39569913924293
17195,"F","F","N",3.75660927979839
17196,"F","F","N",3.52770883822857
17197,"E","F","N",3.33269100244871
17198,"D","F","N",3.36550186274521
17199,"A","M","Y",3.46801052531076
17200,"F","F","N",3.67777365978992
17201,"D","M","N",3.28485915379198
17202,"F","F","N",3.60315467438037
17203,"F","M","N",3.7072864415004
17204,"A","M","Y",3.67266150845334
17205,"E","F","N",3.43058859752008
17206,"F","M","N",3.6331159070828
17207,"F","M","N",3.69594019577292
17208,"F","F","N",3.66022133546551
17209,"F","M","N",3.83276388698628
17210,"F","M","N",3.7840487092585
17211,"F","F","N",3.72689771707675
17212,"F","M","N",3.74612725355115
17213,"F","F","N",3.83211770758873
17214,"F","M","N",3.81401775113008
17215,"F","M","N",3.84091946446386
17216,"F","F","N",3.70195273520779
17217,"E","M","N",3.52445937451245
17218,"F","F","N",3.67980094897063
17219,"B","M","Y",3.22712376326883
17220,"C","M","N",3.17017350090223
17221,"C","M","Y",3.5038139059773
17222,"B","M","Y",3.5534996450979
17223,"F","M","N",3.7351805486347
17224,"F","M","N",3.65555960126528
17225,"C","F","N",3.06196098562142
17226,"F","M","Y",3.90824378151516
17227,"C","M","N",3.2745665948553
17228,"F","M","N",3.65073708255825
17229,"F","F","N",3.80557584727985
17230,"F","M","N",3.86673419571353
17231,"F","M","Y",3.93554809762757
17232,"F","M","N",3.73803105212265
17233,"E","M","N",3.50968564056874
17234,"F","M","N",3.64815109922549
17235,"F","M","N",3.67970421326315
17236,"C","F","N",3.40727312382455
17237,"F","F","N",3.7541699326605
17238,"D","F","Y",3.54637940678519
17239,"A","M","Y",3.69387417556766
17240,"F","F","N",3.67010691026056
17241,"F","M","N",3.75333588061431
17242,"D","F","Y",3.56146257215962
17243,"F","M","N",3.62422391004573
17244,"F","M","N",3.81988769499774
17245,"C","M","N",3.07899910820064
17246,"F","M","N",3.63715775606384
17247,"E","M","Y",3.79035239761736
17248,"E","F","N",3.49148038306625
17249,"F","M","N",3.76787424048857
17250,"B","M","Y",3.14425690230976
17251,"F","F","N",3.72766767041525
17252,"F","M","N",3.65756588491818
17253,"F","M","N",3.54580888535479
17254,"F","F","N",3.76940481554006
17255,"F","M","N",3.72596720679912
17256,"C","F","N",3.23913309623457
17257,"A","M","Y",3.62282580803041
17258,"E","M","Y",3.61445085237952
17259,"F","M","N",3.75069547454705
17260,"F","F","N",3.65189003270498
17261,"F","M","N",3.59099955196742
17262,"F","M","Y",3.93301141879658
17263,"F","M","N",3.62524151365636
17264,"C","F","Y",3.80546321435672
17265,"F","M","N",3.61896948716276
17266,"F","M","N",3.72995280678113
17267,"D","F","N",3.33286297983063
17268,"A","M","Y",3.99938370136145
17269,"F","F","N",3.7247014896483
17270,"F","F","N",3.74982720456755
17271,"C","F","N",3.39272973457377
17272,"E","M","N",3.43691510740386
17273,"C","F","N",3.19927521638724
17274,"D","M","Y",3.88675650899667
17275,"E","F","N",3.48409373389839
17276,"B","M","Y",3.41774882567711
17277,"D","M","Y",3.62267299474134
17278,"E","F","Y",3.67351568673005
17279,"D","M","N",3.39598111960357
17280,"F","F","N",3.66538046642044
17281,"F","M","N",3.6605710091349
17282,"F","F","N",3.8183515349707
17283,"F","F","N",3.73728784677594
17284,"A","M","Y",3.73105297637749
17285,"A","F","N",3.50432651131468
17286,"F","F","N",3.70836016851481
17287,"F","M","N",3.71417116243079
17288,"F","F","N",3.71102382587093
17289,"A","M","Y",3.87497432335575
17290,"F","M","N",3.67123703976723
17291,"F","F","N",3.61068390853955
17292,"A","M","Y",3.45248850866308
17293,"B","M","N",3.31905207871169
17294,"E","F","N",3.67425300908754
17295,"E","F","N",3.51180072202442
17296,"C","F","N",3.2721103362643
17297,"F","M","Y",3.75023901994296
17298,"C","M","Y",3.45805575681535
17299,"E","F","N",3.42385023272228
17300,"E","F","N",3.45639916388409
17301,"C","F","N",3.22073744270096
17302,"E","F","N",3.55671702147166
17303,"F","M","N",3.70790759666931
17304,"E","F","N",3.57615070976355
17305,"F","F","N",3.70981078193372
17306,"F","M","N",3.70988364302815
17307,"F","M","N",3.72131802252758
17308,"F","F","N",3.78192421518728
17309,"F","F","N",3.68917394165473
17310,"F","M","N",3.77139330929839
17311,"A","M","Y",3.40944409234628
17312,"C","F","N",3.20860030022435
17313,"F","M","N",3.68402038760997
17314,"F","M","N",3.64956341291022
17315,"F","F","N",3.66067544959124
17316,"B","M","Y",4
17317,"E","F","N",3.65536747755102
17318,"F","F","N",3.77072782956688
17319,"F","M","N",3.62307589893499
17320,"F","M","N",3.6577617723137
17321,"F","F","N",3.66809682791521
17322,"B","M","Y",3.77905895731677
17323,"F","M","N",3.72243186575122
17324,"F","M","N",3.60629395605719
17325,"E","F","N",3.46745132674006
17326,"D","M","N",3.01525077149668
17327,"F","M","N",3.65689893921384
17328,"F","F","N",3.63844145367806
17329,"F","M","N",3.70599206168845
17330,"F","F","N",3.76042056149225
17331,"F","F","N",3.66362768757003
17332,"D","M","N",3.37906717557529
17333,"F","F","N",3.57343975810357
17334,"B","M","N",3.14929772694683
17335,"E","F","N",3.5209060667344
17336,"B","M","N",3.44063094689047
17337,"C","M","N",3.08905708526543
17338,"F","F","N",3.66645560894277
17339,"F","F","N",3.79459483770048
17340,"C","F","N",3.52741221687817
17341,"F","M","N",3.62171978486866
17342,"F","M","N",3.68105890766181
17343,"E","F","N",3.56664441975508
17344,"F","F","N",3.75134424018825
17345,"F","M","N",3.60881050931239
17346,"F","M","N",3.69616838113661
17347,"F","F","N",3.69896443616627
17348,"C","M","Y",3.47510715356725
17349,"F","M","N",3.76541832222753
17350,"F","F","N",3.7151334700541
17351,"F","M","N",3.60334397203882
17352,"C","M","Y",3.90971617764518
17353,"F","M","N",3.62902792084454
17354,"F","M","N",3.65210404174174
17355,"C","F","N",2.96182688884276
17356,"D","M","Y",3.54205688630304
17357,"F","F","Y",3.87583707809926
17358,"F","M","N",3.66648653168805
17359,"F","M","N",3.67460650031517
17360,"F","M","N",3.79611559201918
17361,"E","M","N",3.54038085722094
17362,"C","M","N",3.40971310297554
